0,1,2,3,4,5,6
ZQuestClassic,minic,-45.0,nan,nan,nan,False
ZQuestClassic,minisatip,-39.0,nan,nan,nan,False
ZQuestClassic,moarvm,-47.0,nan,nan,nan,False
ZQuestClassic,mod_h2,-47.0,nan,nan,nan,False
ZQuestClassic,mod_md,-47.0,nan,nan,nan,False
ZQuestClassic,mongo-c-driver,-43.0,nan,nan,nan,False
ZQuestClassic,moolticute,-47.0,nan,nan,nan,False
ZQuestClassic,moonlight-android,-47.0,nan,nan,nan,False
ZQuestClassic,moonlight-tv,-22.0,nan,nan,nan,False
ZQuestClassic,moosefs,-47.0,nan,nan,nan,False
ZQuestClassic,mympd,-27.0,nan,nan,nan,False
ZQuestClassic,nano-node,-36.0,nan,nan,nan,False
ZQuestClassic,nassp,-47.0,nan,nan,nan,False
ZQuestClassic,nco,-47.0,nan,nan,nan,False
ZQuestClassic,neosphere,-31.0,nan,nan,nan,False
ZQuestClassic,nghttp2,-39.0,nan,nan,nan,False
ZQuestClassic,nimblephysics,-47.0,nan,nan,nan,False
ZQuestClassic,nodegui,-1.0,nan,nan,nan,False
ZQuestClassic,notcurses,6.0,nan,nan,nan,False
ZQuestClassic,notepad-plus-plus,-47.0,nan,nan,nan,False
ZQuestClassic,npcap,-47.0,nan,nan,nan,False
ZQuestClassic,nuttx-star64,-47.0,nan,nan,nan,False
ZQuestClassic,nvenc,-40.0,nan,nan,nan,False
ZQuestClassic,obs-studio,-23.0,nan,nan,nan,False
ZQuestClassic,obs-studio-node,-47.0,nan,nan,nan,False
ZQuestClassic,omnimidi,-28.0,nan,nan,nan,False
ZQuestClassic,onednn,-47.0,nan,nan,nan,False
ZQuestClassic,oneplus9pro,-45.0,nan,nan,nan,False
ZQuestClassic,oot3d_randomizer,-47.0,nan,nan,nan,False
ZQuestClassic,opengeode,-16.0,nan,nan,nan,False
ZQuestClassic,opengeode-geosciences,-47.0,nan,nan,nan,False
ZQuestClassic,openjkdf2,-45.0,nan,nan,nan,False
ZQuestClassic,openlitespeed,-47.0,nan,nan,nan,False
ZQuestClassic,openpmix,-30.0,nan,nan,nan,False
ZQuestClassic,openstudio,-34.0,nan,nan,nan,False
ZQuestClassic,openttd-patches,-33.0,nan,nan,nan,False
ZQuestClassic,openvisus,-38.0,nan,nan,nan,False
ZQuestClassic,oscar64,-47.0,nan,nan,nan,False
ZQuestClassic,osquery,-47.0,nan,nan,nan,False
ZQuestClassic,outcome,-38.0,nan,nan,nan,False
ZQuestClassic,patchersupportpkg,-43.0,nan,nan,nan,False
ZQuestClassic,pcsx2,-47.0,nan,nan,nan,False
ZQuestClassic,pgbackrest,-42.0,nan,nan,nan,False
ZQuestClassic,pineapple-src,-47.0,nan,nan,nan,False
ZQuestClassic,pmdsky-debug,-41.0,nan,nan,nan,False
ZQuestClassic,ponyc,-27.0,nan,nan,nan,False
ZQuestClassic,power-grid-model,15.0,nan,nan,nan,False
ZQuestClassic,praat,-47.0,nan,nan,nan,False
ZQuestClassic,protobuf,-47.0,nan,nan,nan,False
ZQuestClassic,proxygen,-47.0,nan,nan,nan,False
ZQuestClassic,proxysql,-47.0,nan,nan,nan,False
ZQuestClassic,prusaslicer,-47.0,nan,nan,nan,False
ZQuestClassic,pspg,-45.0,nan,nan,nan,False
ZQuestClassic,px4-autopilot,-47.0,nan,nan,nan,False
ZQuestClassic,qfield,-47.0,nan,nan,nan,False
ZQuestClassic,qownnotes,-47.0,nan,nan,nan,False
ZQuestClassic,qsvenc,-41.0,nan,nan,nan,False
ZQuestClassic,quiet,566.0,nan,nan,nan,False
ZQuestClassic,rainmeter,-46.0,nan,nan,nan,False
ZQuestClassic,rapidfuzz,-22.0,nan,nan,nan,False
ZQuestClassic,react-native-code-push,5.0,nan,nan,nan,False
ZQuestClassic,react-native-windows,-47.0,nan,nan,nan,False
ZQuestClassic,redisgraph,-5.0,nan,nan,nan,False
ZQuestClassic,redpanda,-47.0,nan,nan,nan,False
ZQuestClassic,redumper,-46.0,nan,nan,nan,False
ZQuestClassic,rocksdb,-47.0,nan,nan,nan,False
ZQuestClassic,rogue,-47.0,nan,nan,nan,False
ZQuestClassic,s2n-tls,4.0,nan,nan,nan,False
ZQuestClassic,sandboxie,-18.0,nan,nan,nan,False
ZQuestClassic,score,-37.0,nan,nan,nan,False
ZQuestClassic,sdk,-47.0,nan,nan,nan,False
ZQuestClassic,sdrangel,-47.0,nan,nan,nan,False
ZQuestClassic,server,-47.0,nan,nan,nan,False
ZQuestClassic,serving,-47.0,nan,nan,nan,False
ZQuestClassic,sfall,-32.0,nan,nan,nan,False
ZQuestClassic,shotcut,-47.0,nan,nan,nan,False
ZQuestClassic,sidefxlabs,-47.0,nan,nan,nan,False
ZQuestClassic,simplewall,-44.0,nan,nan,nan,False
ZQuestClassic,skaled,-47.0,nan,nan,nan,False
ZQuestClassic,skyland-beta,-47.0,nan,nan,nan,False
ZQuestClassic,slang,-47.0,nan,nan,nan,False
ZQuestClassic,solidity,-47.0,nan,nan,nan,False
ZQuestClassic,spring,-47.0,nan,nan,nan,False
ZQuestClassic,src.next,-47.0,nan,nan,nan,False
ZQuestClassic,stella,-47.0,nan,nan,nan,False
ZQuestClassic,stellar-core,-23.0,nan,nan,nan,False
ZQuestClassic,studio,-47.0,nan,nan,nan,False
ZQuestClassic,swiss-gc,-45.0,nan,nan,nan,False
ZQuestClassic,swoole-src,-47.0,nan,nan,nan,False
ZQuestClassic,synergy-core,-47.0,nan,nan,nan,False
ZQuestClassic,systemverilog-plugin,-27.0,nan,nan,nan,False
ZQuestClassic,tablacusexplorer,-47.0,nan,nan,nan,False
ZQuestClassic,taichi,-47.0,nan,nan,nan,False
ZQuestClassic,tasmota,-31.0,nan,nan,nan,False
ZQuestClassic,tdengine,20.0,nan,nan,nan,False
ZQuestClassic,tdesktop,-47.0,nan,nan,nan,False
ZQuestClassic,tectonic,4.0,nan,nan,nan,False
ZQuestClassic,tensorflow,-47.0,nan,nan,nan,False
ZQuestClassic,tenzir,9.0,nan,nan,nan,False
ZQuestClassic,texstudio,-37.0,nan,nan,nan,False
ZQuestClassic,thcrap,-47.0,nan,nan,nan,False
ZQuestClassic,tiledb,-47.0,nan,nan,nan,False
ZQuestClassic,tket,-47.0,nan,nan,nan,False
ZQuestClassic,toit,-47.0,nan,nan,nan,False
ZQuestClassic,torch-mlir,-47.0,nan,nan,nan,False
ZQuestClassic,treesheets,-45.0,nan,nan,nan,False
ZQuestClassic,tsmuxer,-47.0,nan,nan,nan,False
ZQuestClassic,twilightmenu,-47.0,nan,nan,nan,False
ZQuestClassic,ua3reo-ddc-transceiver,-47.0,nan,nan,nan,False
ZQuestClassic,ugrep,-47.0,nan,nan,nan,False
ZQuestClassic,uk-controller-plugin,-47.0,nan,nan,nan,False
ZQuestClassic,ultimate-nag52-fw,-47.0,nan,nan,nan,False
ZQuestClassic,umineko-scripting,-43.0,nan,nan,nan,False
ZQuestClassic,unleashed-firmware,-43.0,nan,nan,nan,False
ZQuestClassic,unrealmarketplaceplugin,-47.0,nan,nan,nan,False
ZQuestClassic,uwebsockets,-47.0,nan,nan,nan,False
ZQuestClassic,v6d,-47.0,nan,nan,nan,False
ZQuestClassic,verible,-47.0,nan,nan,nan,False
ZQuestClassic,voukoder,-46.0,nan,nan,nan,False
ZQuestClassic,vsearch,-47.0,nan,nan,nan,False
ZQuestClassic,vtm,-46.0,nan,nan,nan,False
ZQuestClassic,vulkan-hpp,-47.0,nan,nan,nan,False
ZQuestClassic,waifu2x-extension-gui,-47.0,nan,nan,nan,False
ZQuestClassic,wallet-core,-47.0,nan,nan,nan,False
ZQuestClassic,wangle,-47.0,nan,nan,nan,False
ZQuestClassic,watchman,-47.0,nan,nan,nan,False
ZQuestClassic,wazuh,-17.0,nan,nan,nan,False
ZQuestClassic,wb-mqtt-serial,-47.0,nan,nan,nan,False
ZQuestClassic,windows-driver-samples,-44.0,nan,nan,nan,False
ZQuestClassic,winmerge,-47.0,nan,nan,nan,False
ZQuestClassic,winmerge-v2-jp,-42.0,nan,nan,nan,False
ZQuestClassic,wire-avs,-25.0,nan,nan,nan,False
ZQuestClassic,xbmc,-47.0,nan,nan,nan,False
ZQuestClassic,xemu,-42.0,nan,nan,nan,False
ZQuestClassic,xlights,-47.0,nan,nan,nan,False
ZQuestClassic,xmrig,-47.0,nan,nan,nan,False
ZQuestClassic,xrobot,-45.0,nan,nan,nan,False
ZQuestClassic,yuzu-mainline,-47.0,nan,nan,nan,False
ZQuestClassic,zephyr,-7.0,nan,nan,nan,False
ZQuestClassic,zilliqa,-47.0,nan,nan,nan,False
ZQuestClassic,ziti-sdk-c,-31.0,nan,nan,nan,False
ZQuestClassic,ziti-tunnel-sdk-c,-15.0,nan,nan,nan,False
ZQuestClassic,zpl,-35.0,nan,nan,nan,False
ZQuestClassic,zquestclassic,-47.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,acts,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,adafruit_learning_system_guides,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,advancedfx,9.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,advancedfx-prop,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aerospike-server,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ags,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,alienfx-tools,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aliphysics,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aliyun-openapi-cpp-sdk,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,allegro5,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,altv-js-module,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,androidktx,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,angband,9.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,appscope,36.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,arduinojson,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ardwiino,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,arena-tracker,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ark-4,14.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,asset-tracker-cloud-firmware-aws,70.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aws-c-common,14.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aws-c-http,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aws-c-io,11.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aws-crt-cpp,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,aws-iot-device-sdk-cpp-v2,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,azure-sdk-for-cpp,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,azure-sphere-samples,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,babylonreactnative,55.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,barebox,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,bedrock,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,betaflight,6.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,bitcoin-abc,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,bpi-router-linux,94.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,browedit3,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,brunch-unstable,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,buildroot,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,butano,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,c15,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,calamares,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cataclysm-bn,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cataclysm-dda,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cbmc,28.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cbsd,32.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ccapi,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ccf,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cctools,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cdecl,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,chaos-controller,50.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,chromium-gost,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,citra-canary,69.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,citra-nightly,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,classic-rbdoom-3-bfg,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,clementine,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,clickhouse,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,clink,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,clk,4.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cmssw,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cocos-engine-external,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,compute-runtime,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,core,26.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,corona,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cortex,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cpp-httplib,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cppwinrt,14.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cpuminer-opt,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cse,7.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ctranslate2,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cups,11.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cxbx-reloaded,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cyberenginetweaks,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,cyrus-imapd,6.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,daw_json_link,12.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ddobuilder,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,deconz-rest-plugin,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,defold,13.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,device-os,20.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dfhack,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dmf,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dna,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dnslibs,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,doomretro,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dosbox-x,12.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,dynamorio,7.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,elasticsearch-sql-odbc,7.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,energyplus,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,envoy,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,envoy-gloo,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,esp-homekit-devices,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,esp-idf,74.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,esp-mail-client,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,esp8266_milight_hub,11.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,espeasy,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,esphome,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,espresense,26.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,etl,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,explorerpatcher,4.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,exult,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,faangband,6.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,farmanager,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,fatal,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,filament,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,file-commander,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,firebase-esp-client,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,firebase-esp32,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,firebase-esp8266,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,firmware,18.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,firmware-update,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,fizz,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,flatpak,12.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,fluent-bit,40.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,folly,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,foundationdb,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,freebsd-electron,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ftl,12.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,genozip,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,gideros,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,goldendict-ng,52.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,gporca,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,grpc,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,gsequencer,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,harfbuzz,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,hentoid,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,hi-nginx,13.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,host-sflow,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,hpcc-platform,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,icinga2,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,icu,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ifcopenshell,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,imagemagick,13.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ing918xx_sdk_source,3.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,intel-graphics-compiler,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,iree,85.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,itk-wasm,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,kain2,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,kram,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lammps,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lbstanza,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ldp,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libbulletjme,13.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libki-client,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libmem,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libmongocrypt,40.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libosdp-conformance,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libphonenumber,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libpressio,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libredwg,18.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libuseful,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libvma,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,libxlsxwriter,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lima,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,limine,54.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,link-grammar,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,linux,157.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,linux-mainline-and-mali-generic-stable-kernel,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lith,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,llama.cpp,34.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,longtail,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lsquic,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,lyre,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,maaassistantarknights,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,magic,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,magisk,7.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mame,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,maven,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mb-system,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mbed-os,42.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,megachat,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,megasync,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,minic,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,minisatip,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,moarvm,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mod_h2,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mod_md,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mongo-c-driver,4.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,moolticute,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,moonlight-android,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,moonlight-tv,25.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,moosefs,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,mympd,20.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nano-node,11.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nassp,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nco,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,neosphere,16.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nghttp2,8.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nimblephysics,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nodegui,46.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,notcurses,53.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,notepad-plus-plus,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,npcap,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nuttx-star64,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,nvenc,7.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,obs-studio,24.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,obs-studio-node,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,omnimidi,19.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,onednn,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,oneplus9pro,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,oot3d_randomizer,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,opengeode,31.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,opengeode-geosciences,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openjkdf2,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openlitespeed,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openpmix,17.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openstudio,13.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openttd-patches,14.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,openvisus,9.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,oscar64,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,osquery,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,outcome,9.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,patchersupportpkg,4.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,pcsx2,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,pgbackrest,5.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,pineapple-src,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,pmdsky-debug,6.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,ponyc,20.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,power-grid-model,62.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,praat,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,protobuf,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,proxygen,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,proxysql,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,prusaslicer,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,pspg,2.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,px4-autopilot,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,qfield,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,qownnotes,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,qsvenc,6.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,quiet,613.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,rainmeter,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,rapidfuzz,25.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,react-native-code-push,52.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,react-native-windows,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,redisgraph,42.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,redpanda,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,redumper,1.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,rocksdb,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,rogue,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,s2n-tls,51.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,sandboxie,29.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,score,10.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,sdk,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,sdrangel,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,server,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,serving,0.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,sfall,15.0,nan,nan,nan,False
accelbyte-unreal-sdk-plugin,shotcut,0.0,nan,nan,nan,False
